eclipse,ra,dec
35223,62.3706781037849,17.131857337098
35224,62.3706781037849,17.131857337098
35224,62.3706781037849,17.131857337098
35225,62.3706781037849,17.131857337098
35225,62.3706781037849,17.131857337098
35226,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35252,62.3706781037849,17.131857337098
35253,62.3706781037849,17.131857337098
35253,62.3706781037849,17.131857337098
35253,62.3706781037849,17.131857337098
35255,62.3706781037849,17.131857337098
35256,62.3706781037849,17.131857337098
24642,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24644,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24648,62.3706781037849,17.131857337098
24648,62.3706781037849,17.131857337098
24648,62.3706781037849,17.131857337098
24650,62.3706781037849,17.131857337098
24650,62.3706781037849,17.131857337098
24651,62.3706781037849,17.131857337098
24659,62.3706781037849,17.131857337098
24660,62.3706781037849,17.131857337098
24661,62.3706781037849,17.131857337098
24662,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24671,62.3706781037849,17.131857337098
24675,62.3706781037849,17.131857337098
24675,62.3706781037849,17.131857337098
24676,62.3706781037849,17.131857337098
24676,62.3706781037849,17.131857337098
24676,62.3706781037849,17.131857337098
24677,62.3706781037849,17.131857337098
24677,62.3706781037849,17.131857337098
24678,62.3706781037849,17.131857337098
24678,62.3706781037849,17.131857337098
24678,62.3706781037849,17.131857337098
24678,62.3706781037849,17.131857337098
24678,62.3706781037849,17.131857337098
24678,62.3706781037849,17.131857337098
24679,62.3706781037849,17.131857337098
24679,62.3706781037849,17.131857337098
24679,62.3706781037849,17.131857337098
24679,62.3706781037849,17.131857337098
24682,62.3706781037849,17.131857337098
24684,62.3706781037849,17.131857337098
24685,62.3706781037849,17.131857337098
24685,62.3706781037849,17.131857337098
24685,62.3706781037849,17.131857337098
24686,62.3706781037849,17.131857337098
24686,62.3706781037849,17.131857337098
24687,62.3706781037849,17.131857337098
24688,62.3706781037849,17.131857337098
24688,62.3706781037849,17.131857337098
24688,62.3706781037849,17.131857337098
24689,62.3706781037849,17.131857337098
24690,62.3706781037849,17.131857337098
24690,62.3706781037849,17.131857337098
24690,62.3706781037849,17.131857337098
24691,62.3706781037849,17.131857337098
24691,62.3706781037849,17.131857337098
24692,62.3706781037849,17.131857337098
24693,62.3706781037849,17.131857337098
24693,62.3706781037849,17.131857337098
24694,62.3706781037849,17.131857337098
24694,62.3706781037849,17.131857337098
24694,62.3706781037849,17.131857337098
24694,62.3706781037849,17.131857337098
24695,62.3706781037849,17.131857337098
24695,62.3706781037849,17.131857337098
24697,62.3706781037849,17.131857337098
24697,62.3706781037849,17.131857337098
24697,62.3706781037849,17.131857337098
24698,62.3706781037849,17.131857337098
24700,62.3706781037849,17.131857337098
24854,62.3706781037849,17.131857337098
24854,62.3706781037849,17.131857337098
24858,62.3706781037849,17.131857337098
24858,62.3706781037849,17.131857337098
24858,62.3706781037849,17.131857337098
24859,62.3706781037849,17.131857337098
24859,62.3706781037849,17.131857337098
24859,62.3706781037849,17.131857337098
24859,62.3706781037849,17.131857337098
24859,62.3706781037849,17.131857337098
24860,62.3706781037849,17.131857337098
24860,62.3706781037849,17.131857337098
24860,62.3706781037849,17.131857337098
24860,62.3706781037849,17.131857337098
24867,62.3706781037849,17.131857337098
24867,62.3706781037849,17.131857337098
24867,62.3706781037849,17.131857337098
24867,62.3706781037849,17.131857337098
24868,62.3706781037849,17.131857337098
24916,62.3706781037849,17.131857337098
24916,62.3706781037849,17.131857337098
24917,62.3706781037849,17.131857337098
24917,62.3706781037849,17.131857337098
24923,62.3706781037849,17.131857337098
24923,62.3706781037849,17.131857337098
24923,62.3706781037849,17.131857337098
24923,62.3706781037849,17.131857337098
24923,62.3706781037849,17.131857337098
24923,62.3706781037849,17.131857337098
24923,62.3706781037849,17.131857337098
24923,62.3706781037849,17.131857337098
24923,62.3706781037849,17.131857337098
24930,62.3706781037849,17.131857337098
24930,62.3706781037849,17.131857337098
24930,62.3706781037849,17.131857337098
24930,62.3706781037849,17.131857337098
24931,62.3706781037849,17.131857337098
24931,62.3706781037849,17.131857337098
24931,62.3706781037849,17.131857337098
24943,62.3706781037849,17.131857337098
24148,62.3706781037849,17.131857337098
24541,62.3706781037849,17.131857337098
24601,62.3706781037849,17.131857337098
24616,62.3706781037849,17.131857337098
24649,62.3706781037849,17.131857337098
24681,62.3706781037849,17.131857337098
29787,62.3706781037849,17.131857337098
24193,62.3706781037849,17.131857337098
24193,62.3706781037849,17.131857337098
24193,62.3706781037849,17.131857337098
24193,62.3706781037849,17.131857337098
24193,62.3706781037849,17.131857337098
24194,62.3706781037849,17.131857337098
24194,62.3706781037849,17.131857337098
24194,62.3706781037849,17.131857337098
24194,62.3706781037849,17.131857337098
24194,62.3706781037849,17.131857337098
24514,62.3706781037849,17.131857337098
24514,62.3706781037849,17.131857337098
24515,62.3706781037849,17.131857337098
24515,62.3706781037849,17.131857337098
24515,62.3706781037849,17.131857337098
24515,62.3706781037849,17.131857337098
24515,62.3706781037849,17.131857337098
24515,62.3706781037849,17.131857337098
24515,62.3706781037849,17.131857337098
24515,62.3706781037849,17.131857337098
24515,62.3706781037849,17.131857337098
24516,62.3706781037849,17.131857337098
24516,62.3706781037849,17.131857337098
24516,62.3706781037849,17.131857337098
24516,62.3706781037849,17.131857337098
24516,62.3706781037849,17.131857337098
24516,62.3706781037849,17.131857337098
24516,62.3706781037849,17.131857337098
24516,62.3706781037849,17.131857337098
24516,62.3706781037849,17.131857337098
24517,62.3706781037849,17.131857337098
24518,62.3706781037849,17.131857337098
24518,62.3706781037849,17.131857337098
24518,62.3706781037849,17.131857337098
24518,62.3706781037849,17.131857337098
24518,62.3706781037849,17.131857337098
24527,62.3706781037849,17.131857337098
24527,62.3706781037849,17.131857337098
24527,62.3706781037849,17.131857337098
24527,62.3706781037849,17.131857337098
24527,62.3706781037849,17.131857337098
24528,62.3706781037849,17.131857337098
24528,62.3706781037849,17.131857337098
24528,62.3706781037849,17.131857337098
24528,62.3706781037849,17.131857337098
24528,62.3706781037849,17.131857337098
24529,62.3706781037849,17.131857337098
24529,62.3706781037849,17.131857337098
24529,62.3706781037849,17.131857337098
24529,62.3706781037849,17.131857337098
24529,62.3706781037849,17.131857337098
24530,62.3706781037849,17.131857337098
24530,62.3706781037849,17.131857337098
24530,62.3706781037849,17.131857337098
24530,62.3706781037849,17.131857337098
24530,62.3706781037849,17.131857337098
24530,62.3706781037849,17.131857337098
24530,62.3706781037849,17.131857337098
24531,62.3706781037849,17.131857337098
24542,62.3706781037849,17.131857337098
24542,62.3706781037849,17.131857337098
24542,62.3706781037849,17.131857337098
24542,62.3706781037849,17.131857337098
24542,62.3706781037849,17.131857337098
24543,62.3706781037849,17.131857337098
24543,62.3706781037849,17.131857337098
24543,62.3706781037849,17.131857337098
24543,62.3706781037849,17.131857337098
24543,62.3706781037849,17.131857337098
24543,62.3706781037849,17.131857337098
24543,62.3706781037849,17.131857337098
24544,62.3706781037849,17.131857337098
24544,62.3706781037849,17.131857337098
24544,62.3706781037849,17.131857337098
24544,62.3706781037849,17.131857337098
24544,62.3706781037849,17.131857337098
24544,62.3706781037849,17.131857337098
24544,62.3706781037849,17.131857337098
24544,62.3706781037849,17.131857337098
24544,62.3706781037849,17.131857337098
24545,62.3706781037849,17.131857337098
24545,62.3706781037849,17.131857337098
24545,62.3706781037849,17.131857337098
24545,62.3706781037849,17.131857337098
24545,62.3706781037849,17.131857337098
24545,62.3706781037849,17.131857337098
24545,62.3706781037849,17.131857337098
24545,62.3706781037849,17.131857337098
24545,62.3706781037849,17.131857337098
24546,62.3706781037849,17.131857337098
24546,62.3706781037849,17.131857337098
24546,62.3706781037849,17.131857337098
24547,62.3706781037849,17.131857337098
24547,62.3706781037849,17.131857337098
24548,62.3706781037849,17.131857337098
24571,62.3706781037849,17.131857337098
24571,62.3706781037849,17.131857337098
24571,62.3706781037849,17.131857337098
24571,62.3706781037849,17.131857337098
24571,62.3706781037849,17.131857337098
24571,62.3706781037849,17.131857337098
24571,62.3706781037849,17.131857337098
24571,62.3706781037849,17.131857337098
24572,62.3706781037849,17.131857337098
24572,62.3706781037849,17.131857337098
24572,62.3706781037849,17.131857337098
24572,62.3706781037849,17.131857337098
24572,62.3706781037849,17.131857337098
24572,62.3706781037849,17.131857337098
24572,62.3706781037849,17.131857337098
24573,62.3706781037849,17.131857337098
24573,62.3706781037849,17.131857337098
24573,62.3706781037849,17.131857337098
24573,62.3706781037849,17.131857337098
24573,62.3706781037849,17.131857337098
24577,62.3706781037849,17.131857337098
24577,62.3706781037849,17.131857337098
24577,62.3706781037849,17.131857337098
24577,62.3706781037849,17.131857337098
24577,62.3706781037849,17.131857337098
24577,62.3706781037849,17.131857337098
24578,62.3706781037849,17.131857337098
24578,62.3706781037849,17.131857337098
24578,62.3706781037849,17.131857337098
24578,62.3706781037849,17.131857337098
24578,62.3706781037849,17.131857337098
24585,62.3706781037849,17.131857337098
24585,62.3706781037849,17.131857337098
24585,62.3706781037849,17.131857337098
24585,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24587,62.3706781037849,17.131857337098
24588,62.3706781037849,17.131857337098
24588,62.3706781037849,17.131857337098
24588,62.3706781037849,17.131857337098
24588,62.3706781037849,17.131857337098
24588,62.3706781037849,17.131857337098
24588,62.3706781037849,17.131857337098
24588,62.3706781037849,17.131857337098
24588,62.3706781037849,17.131857337098
24590,62.3706781037849,17.131857337098
24590,62.3706781037849,17.131857337098
24590,62.3706781037849,17.131857337098
24590,62.3706781037849,17.131857337098
24591,62.3706781037849,17.131857337098
24591,62.3706781037849,17.131857337098
24591,62.3706781037849,17.131857337098
24592,62.3706781037849,17.131857337098
24592,62.3706781037849,17.131857337098
24592,62.3706781037849,17.131857337098
24592,62.3706781037849,17.131857337098
24592,62.3706781037849,17.131857337098
24592,62.3706781037849,17.131857337098
24592,62.3706781037849,17.131857337098
24599,62.3706781037849,17.131857337098
24599,62.3706781037849,17.131857337098
24599,62.3706781037849,17.131857337098
24600,62.3706781037849,17.131857337098
24600,62.3706781037849,17.131857337098
24600,62.3706781037849,17.131857337098
24600,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24602,62.3706781037849,17.131857337098
24603,62.3706781037849,17.131857337098
24603,62.3706781037849,17.131857337098
24603,62.3706781037849,17.131857337098
24603,62.3706781037849,17.131857337098
24603,62.3706781037849,17.131857337098
24603,62.3706781037849,17.131857337098
24603,62.3706781037849,17.131857337098
24604,62.3706781037849,17.131857337098
24606,62.3706781037849,17.131857337098
24608,62.3706781037849,17.131857337098
24608,62.3706781037849,17.131857337098
24608,62.3706781037849,17.131857337098
24608,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24613,62.3706781037849,17.131857337098
24615,62.3706781037849,17.131857337098
24617,62.3706781037849,17.131857337098
24620,62.3706781037849,17.131857337098
24620,62.3706781037849,17.131857337098
24621,62.3706781037849,17.131857337098
24621,62.3706781037849,17.131857337098
24621,62.3706781037849,17.131857337098
24621,62.3706781037849,17.131857337098
24621,62.3706781037849,17.131857337098
24629,62.3706781037849,17.131857337098
24629,62.3706781037849,17.131857337098
24629,62.3706781037849,17.131857337098
24629,62.3706781037849,17.131857337098
24629,62.3706781037849,17.131857337098
24629,62.3706781037849,17.131857337098
24630,62.3706781037849,17.131857337098
24630,62.3706781037849,17.131857337098
24630,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24631,62.3706781037849,17.131857337098
24632,62.3706781037849,17.131857337098
24632,62.3706781037849,17.131857337098
24632,62.3706781037849,17.131857337098
24632,62.3706781037849,17.131857337098
24632,62.3706781037849,17.131857337098
24632,62.3706781037849,17.131857337098
24632,62.3706781037849,17.131857337098
24632,62.3706781037849,17.131857337098
24633,62.3706781037849,17.131857337098
24633,62.3706781037849,17.131857337098
24635,62.3706781037849,17.131857337098
24635,62.3706781037849,17.131857337098
24635,62.3706781037849,17.131857337098
24635,62.3706781037849,17.131857337098
24635,62.3706781037849,17.131857337098
24635,62.3706781037849,17.131857337098
24635,62.3706781037849,17.131857337098
24635,62.3706781037849,17.131857337098
24636,62.3706781037849,17.131857337098
24636,62.3706781037849,17.131857337098
24637,62.3706781037849,17.131857337098
24637,62.3706781037849,17.131857337098
24637,62.3706781037849,17.131857337098
24637,62.3706781037849,17.131857337098
24637,62.3706781037849,17.131857337098
24641,62.3706781037849,17.131857337098
29717,62.3706781037849,17.131857337098
29729,62.3706781037849,17.131857337098
29729,62.3706781037849,17.131857337098
29729,62.3706781037849,17.131857337098
29729,62.3706781037849,17.131857337098
29729,62.3706781037849,17.131857337098
29729,62.3706781037849,17.131857337098
29729,62.3706781037849,17.131857337098
29731,62.3706781037849,17.131857337098
29731,62.3706781037849,17.131857337098
29731,62.3706781037849,17.131857337098
29731,62.3706781037849,17.131857337098
29731,62.3706781037849,17.131857337098
29731,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29732,62.3706781037849,17.131857337098
29741,62.3706781037849,17.131857337098
29741,62.3706781037849,17.131857337098
29741,62.3706781037849,17.131857337098
29741,62.3706781037849,17.131857337098
29741,62.3706781037849,17.131857337098
29741,62.3706781037849,17.131857337098
29741,62.3706781037849,17.131857337098
29742,62.3706781037849,17.131857337098
29742,62.3706781037849,17.131857337098
29742,62.3706781037849,17.131857337098
29742,62.3706781037849,17.131857337098
29742,62.3706781037849,17.131857337098
29742,62.3706781037849,17.131857337098
29742,62.3706781037849,17.131857337098
29742,62.3706781037849,17.131857337098
29743,62.3706781037849,17.131857337098
29743,62.3706781037849,17.131857337098
29743,62.3706781037849,17.131857337098
29743,62.3706781037849,17.131857337098
29743,62.3706781037849,17.131857337098
29743,62.3706781037849,17.131857337098
29743,62.3706781037849,17.131857337098
29744,62.3706781037849,17.131857337098
29744,62.3706781037849,17.131857337098
29744,62.3706781037849,17.131857337098
29745,62.3706781037849,17.131857337098
29745,62.3706781037849,17.131857337098
29745,62.3706781037849,17.131857337098
29745,62.3706781037849,17.131857337098
29745,62.3706781037849,17.131857337098
29745,62.3706781037849,17.131857337098
29747,62.3706781037849,17.131857337098
29747,62.3706781037849,17.131857337098
29747,62.3706781037849,17.131857337098
29747,62.3706781037849,17.131857337098
29747,62.3706781037849,17.131857337098
29747,62.3706781037849,17.131857337098
29747,62.3706781037849,17.131857337098
29747,62.3706781037849,17.131857337098
29747,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29756,62.3706781037849,17.131857337098
29757,62.3706781037849,17.131857337098
29757,62.3706781037849,17.131857337098
29757,62.3706781037849,17.131857337098
29757,62.3706781037849,17.131857337098
29757,62.3706781037849,17.131857337098
29757,62.3706781037849,17.131857337098
29757,62.3706781037849,17.131857337098
29757,62.3706781037849,17.131857337098
29758,62.3706781037849,17.131857337098
29758,62.3706781037849,17.131857337098
29758,62.3706781037849,17.131857337098
29758,62.3706781037849,17.131857337098
29758,62.3706781037849,17.131857337098
29758,62.3706781037849,17.131857337098
29758,62.3706781037849,17.131857337098
29759,62.3706781037849,17.131857337098
29759,62.3706781037849,17.131857337098
29759,62.3706781037849,17.131857337098
29759,62.3706781037849,17.131857337098
29759,62.3706781037849,17.131857337098
29759,62.3706781037849,17.131857337098
29759,62.3706781037849,17.131857337098
29759,62.3706781037849,17.131857337098
29759,62.3706781037849,17.131857337098
29760,62.3706781037849,17.131857337098
29761,62.3706781037849,17.131857337098
29761,62.3706781037849,17.131857337098
29762,62.3706781037849,17.131857337098
29762,62.3706781037849,17.131857337098
29770,62.3706781037849,17.131857337098
29773,62.3706781037849,17.131857337098
29773,62.3706781037849,17.131857337098
29773,62.3706781037849,17.131857337098
29773,62.3706781037849,17.131857337098
29773,62.3706781037849,17.131857337098
29774,62.3706781037849,17.131857337098
29774,62.3706781037849,17.131857337098
29774,62.3706781037849,17.131857337098
29774,62.3706781037849,17.131857337098
29774,62.3706781037849,17.131857337098
29774,62.3706781037849,17.131857337098
29774,62.3706781037849,17.131857337098
29774,62.3706781037849,17.131857337098
29774,62.3706781037849,17.131857337098
29775,62.3706781037849,17.131857337098
29777,62.3706781037849,17.131857337098
29785,62.3706781037849,17.131857337098
29785,62.3706781037849,17.131857337098
29785,62.3706781037849,17.131857337098
29785,62.3706781037849,17.131857337098
29785,62.3706781037849,17.131857337098
29785,62.3706781037849,17.131857337098
29786,62.3706781037849,17.131857337098
29786,62.3706781037849,17.131857337098
29786,62.3706781037849,17.131857337098
29786,62.3706781037849,17.131857337098
29786,62.3706781037849,17.131857337098
29786,62.3706781037849,17.131857337098
29786,62.3706781037849,17.131857337098
29786,62.3706781037849,17.131857337098
29788,62.3706781037849,17.131857337098
29788,62.3706781037849,17.131857337098
29790,62.3706781037849,17.131857337098
29790,62.3706781037849,17.131857337098
29791,62.3706781037849,17.131857337098
29791,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29799,62.3706781037849,17.131857337098
29800,62.3706781037849,17.131857337098
29800,62.3706781037849,17.131857337098
29800,62.3706781037849,17.131857337098
29800,62.3706781037849,17.131857337098
29800,62.3706781037849,17.131857337098
29800,62.3706781037849,17.131857337098
29800,62.3706781037849,17.131857337098
29801,62.3706781037849,17.131857337098
29801,62.3706781037849,17.131857337098
29801,62.3706781037849,17.131857337098
29801,62.3706781037849,17.131857337098
29801,62.3706781037849,17.131857337098
29801,62.3706781037849,17.131857337098
29805,62.3706781037849,17.131857337098
29805,62.3706781037849,17.131857337098
29805,62.3706781037849,17.131857337098
29805,62.3706781037849,17.131857337098
29805,62.3706781037849,17.131857337098
29805,62.3706781037849,17.131857337098
29805,62.3706781037849,17.131857337098
29807,62.3706781037849,17.131857337098
29843,62.3706781037849,17.131857337098
29843,62.3706781037849,17.131857337098
29843,62.3706781037849,17.131857337098
29843,62.3706781037849,17.131857337098
29843,62.3706781037849,17.131857337098
29843,62.3706781037849,17.131857337098
29843,62.3706781037849,17.131857337098
29843,62.3706781037849,17.131857337098
29858,62.3706781037849,17.131857337098
29858,62.3706781037849,17.131857337098
29858,62.3706781037849,17.131857337098
29858,62.3706781037849,17.131857337098
29858,62.3706781037849,17.131857337098
29858,62.3706781037849,17.131857337098
29858,62.3706781037849,17.131857337098
29859,62.3706781037849,17.131857337098
29862,62.3706781037849,17.131857337098
29862,62.3706781037849,17.131857337098
29862,62.3706781037849,17.131857337098
29872,62.3706781037849,17.131857337098
29872,62.3706781037849,17.131857337098
29872,62.3706781037849,17.131857337098
29872,62.3706781037849,17.131857337098
29872,62.3706781037849,17.131857337098
29872,62.3706781037849,17.131857337098
29877,62.3706781037849,17.131857337098
29877,62.3706781037849,17.131857337098
29877,62.3706781037849,17.131857337098
29877,62.3706781037849,17.131857337098
29877,62.3706781037849,17.131857337098
29877,62.3706781037849,17.131857337098
29888,62.3706781037849,17.131857337098
29888,62.3706781037849,17.131857337098
29888,62.3706781037849,17.131857337098
29905,62.3706781037849,17.131857337098
29905,62.3706781037849,17.131857337098
29905,62.3706781037849,17.131857337098
29905,62.3706781037849,17.131857337098
29905,62.3706781037849,17.131857337098
29905,62.3706781037849,17.131857337098
29905,62.3706781037849,17.131857337098
29905,62.3706781037849,17.131857337098
29906,62.3706781037849,17.131857337098
29916,62.3706781037849,17.131857337098
29916,62.3706781037849,17.131857337098
29916,62.3706781037849,17.131857337098
29916,62.3706781037849,17.131857337098
29916,62.3706781037849,17.131857337098
29916,62.3706781037849,17.131857337098
29916,62.3706781037849,17.131857337098
29916,62.3706781037849,17.131857337098
29919,62.3706781037849,17.131857337098
29922,62.3706781037849,17.131857337098
29922,62.3706781037849,17.131857337098
29922,62.3706781037849,17.131857337098
29922,62.3706781037849,17.131857337098
29922,62.3706781037849,17.131857337098
29922,62.3706781037849,17.131857337098
29922,62.3706781037849,17.131857337098
30215,62.3706781037849,17.131857337098
30215,62.3706781037849,17.131857337098
30215,62.3706781037849,17.131857337098
35143,62.3706781037849,17.131857337098
35143,62.3706781037849,17.131857337098
35143,62.3706781037849,17.131857337098
35143,62.3706781037849,17.131857337098
35144,62.3706781037849,17.131857337098
35144,62.3706781037849,17.131857337098
35144,62.3706781037849,17.131857337098
35144,62.3706781037849,17.131857337098
35146,62.3706781037849,17.131857337098
35147,62.3706781037849,17.131857337098
35147,62.3706781037849,17.131857337098
35148,62.3706781037849,17.131857337098
35148,62.3706781037849,17.131857337098
35148,62.3706781037849,17.131857337098
35148,62.3706781037849,17.131857337098
35148,62.3706781037849,17.131857337098
35148,62.3706781037849,17.131857337098
35148,62.3706781037849,17.131857337098
35149,62.3706781037849,17.131857337098
35149,62.3706781037849,17.131857337098
35149,62.3706781037849,17.131857337098
35149,62.3706781037849,17.131857337098
35149,62.3706781037849,17.131857337098
35149,62.3706781037849,17.131857337098
35149,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35222,62.3706781037849,17.131857337098
35223,62.3706781037849,17.131857337098
35223,62.3706781037849,17.131857337098
35223,62.3706781037849,17.131857337098
35223,62.3706781037849,17.131857337098
35224,62.3706781037849,17.131857337098
35224,62.3706781037849,17.131857337098
35224,62.3706781037849,17.131857337098
35225,62.3706781037849,17.131857337098
35225,62.3706781037849,17.131857337098
35225,62.3706781037849,17.131857337098
35225,62.3706781037849,17.131857337098
35226,62.3706781037849,17.131857337098
35226,62.3706781037849,17.131857337098
35226,62.3706781037849,17.131857337098
35226,62.3706781037849,17.131857337098
35226,62.3706781037849,17.131857337098
35226,62.3706781037849,17.131857337098
35250,62.3706781037849,17.131857337098
35250,62.3706781037849,17.131857337098
35250,62.3706781037849,17.131857337098
35250,62.3706781037849,17.131857337098
35250,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35251,62.3706781037849,17.131857337098
35253,62.3706781037849,17.131857337098
35253,62.3706781037849,17.131857337098
35253,62.3706781037849,17.131857337098
35253,62.3706781037849,17.131857337098
35253,62.3706781037849,17.131857337098
35253,62.3706781037849,17.131857337098
35254,62.3706781037849,17.131857337098
35254,62.3706781037849,17.131857337098
35254,62.3706781037849,17.131857337098
35254,62.3706781037849,17.131857337098
35254,62.3706781037849,17.131857337098
35255,62.3706781037849,17.131857337098
35256,62.3706781037849,17.131857337098
35256,62.3706781037849,17.131857337098
35256,62.3706781037849,17.131857337098
35256,62.3706781037849,17.131857337098
35256,62.3706781037849,17.131857337098
35256,62.3706781037849,17.131857337098
35256,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24643,62.3706781037849,17.131857337098
24644,62.3706781037849,17.131857337098
24644,62.3706781037849,17.131857337098
24644,62.3706781037849,17.131857337098
24644,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24645,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24646,62.3706781037849,17.131857337098
24648,62.3706781037849,17.131857337098
24648,62.3706781037849,17.131857337098
24648,62.3706781037849,17.131857337098
24650,62.3706781037849,17.131857337098
24659,62.3706781037849,17.131857337098
24659,62.3706781037849,17.131857337098
24659,62.3706781037849,17.131857337098
24659,62.3706781037849,17.131857337098
24659,62.3706781037849,17.131857337098
24659,62.3706781037849,17.131857337098
24659,62.3706781037849,17.131857337098
24659,62.3706781037849,17.131857337098
24660,62.3706781037849,17.131857337098
24660,62.3706781037849,17.131857337098
24660,62.3706781037849,17.131857337098
24660,62.3706781037849,17.131857337098
24660,62.3706781037849,17.131857337098
24660,62.3706781037849,17.131857337098
24661,62.3706781037849,17.131857337098
24662,62.3706781037849,17.131857337098
24662,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24664,62.3706781037849,17.131857337098
24665,62.3706781037849,17.131857337098
24665,62.3706781037849,17.131857337098
24665,62.3706781037849,17.131857337098
24665,62.3706781037849,17.131857337098
24665,62.3706781037849,17.131857337098
24667,62.3706781037849,17.131857337098
